id,symbol,seqnames,strand,TSS,type
ENSMUSG00000050435.2,Ube2dnl1,chrX,+,114905012,protein_coding
ENSMUSG00000047079.1,Ube2dnl2,chrX,+,114907582,protein_coding
ENSMUSG00000085619.1,4930555B12Rik,chrX,+,114926989,lincRNA
ENSMUSG00000082440.1,Gm4914,chrX,+,114948913,processed_pseudogene
ENSMUSG00000082260.3,Gm7429,chrX,-,114980970,processed_pseudogene
ENSMUSG00000083971.3,Gm5943,chrX,+,114989150,processed_pseudogene
ENSMUSG00000083452.1,Gm14905,chrX,-,115280377,processed_pseudogene
ENSMUSG00000089470.1,Gm25366,chrX,-,115373841,snRNA
ENSMUSG00000098405.1,Gm27414,chrX,+,115398815,scaRNA
ENSMUSG00000080965.1,Gm6461,chrX,-,115443399,processed_pseudogene
ENSMUSG00000081034.1,Gm5944,chrX,-,115458894,processed_pseudogene
ENSMUSG00000083663.1,Gm14903,chrX,+,115574818,processed_pseudogene
ENSMUSG00000081124.1,Gm14906,chrX,+,115682136,processed_pseudogene
ENSMUSG00000083352.1,Gm14907,chrX,+,115808537,processed_pseudogene
ENSMUSG00000078034.1,Gm24683,chrX,+,116123900,miRNA
ENSMUSG00000084053.1,Gm14904,chrX,+,116198189,processed_pseudogene
ENSMUSG00000064551.1,Gm24624,chrX,+,116345732,snRNA
ENSMUSG00000072995.1,Cpxcr1,chrX,+,116448944,protein_coding
ENSMUSG00000082482.2,H2afb2,chrX,+,116681178,protein_coding
ENSMUSG00000088518.1,Gm24438,chrX,+,116748842,snoRNA
ENSMUSG00000043295.6,Gm16373,chrX,+,116886881,processed_pseudogene
ENSMUSG00000080954.1,Gm14919,chrX,+,116896951,processed_pseudogene
ENSMUSG00000067441.5,H2afb1,chrX,+,117014757,protein_coding
ENSMUSG00000080852.1,Gm14918,chrX,-,117310241,processed_pseudogene
ENSMUSG00000081134.1,Gm14913,chrX,-,117417744,processed_pseudogene
ENSMUSG00000083345.1,Gm6491,chrX,+,117525212,processed_pseudogene
ENSMUSG00000100780.1,Gm28579,chrX,+,117534546,lincRNA
ENSMUSG00000083602.1,Gm14911,chrX,-,117663894,processed_pseudogene
ENSMUSG00000084283.1,Gm14914,chrX,+,117706498,processed_pseudogene
ENSMUSG00000081659.1,Gm14917,chrX,-,117870536,processed_pseudogene
ENSMUSG00000084324.1,Gm6500,chrX,-,117886441,processed_pseudogene
ENSMUSG00000082403.1,Gm14916,chrX,-,117887019,processed_pseudogene
ENSMUSG00000081466.1,Gm14912,chrX,-,117888113,processed_pseudogene
ENSMUSG00000084138.1,Gm14915,chrX,-,117902937,processed_pseudogene
ENSMUSG00000081268.1,Gm14909,chrX,-,118121022,processed_pseudogene
ENSMUSG00000083031.1,Gm14910,chrX,-,118231183,processed_pseudogene
ENSMUSG00000100194.1,Tgif2lx2,chrX,+,118427227,protein_coding
ENSMUSG00000100133.1,Tgif2lx1,chrX,-,118479708,protein_coding
ENSMUSG00000081171.1,Gm7485,chrX,-,118697795,processed_pseudogene
ENSMUSG00000081587.1,Gm14926,chrX,+,119413252,processed_pseudogene
ENSMUSG00000088313.1,Gm26182,chrX,-,119526544,snoRNA
ENSMUSG00000086431.1,Gm14929,chrX,-,119747626,lincRNA
ENSMUSG00000034732.4,Pabpc5,chrX,+,119927196,protein_coding
ENSMUSG00000083151.1,Gm4913,chrX,+,119966284,processed_pseudogene
ENSMUSG00000084172.1,Gm16420,chrX,+,120114974,processed_pseudogene
ENSMUSG00000082927.3,Gm5863,chrX,+,120160710,processed_pseudogene
ENSMUSG00000082718.1,Gm14928,chrX,+,120178939,processed_pseudogene
ENSMUSG00000034755.18,Pcdh11x,chrX,+,120290259,protein_coding
ENSMUSG00000083616.3,H2afb3,chrX,-,120312748,protein_coding
ENSMUSG00000083321.1,Gm14931,chrX,-,120345362,processed_pseudogene
ENSMUSG00000081546.1,Gm14927,chrX,+,120371212,processed_pseudogene
ENSMUSG00000081728.1,Gm14930,chrX,-,120442035,processed_pseudogene
ENSMUSG00000083275.1,Gm4993,chrX,+,120957711,processed_pseudogene
ENSMUSG00000077435.1,Gm22590,chrX,+,121011835,snoRNA
ENSMUSG00000080695.1,Gm5394,chrX,-,121177008,processed_pseudogene
ENSMUSG00000087716.2,Gm25825,chrX,-,121308217,scaRNA
ENSMUSG00000083668.1,Gm5648,chrX,-,121334988,processed_pseudogene
ENSMUSG00000083699.1,Gm14932,chrX,+,121416143,processed_pseudogene
ENSMUSG00000088539.1,Gm23277,chrX,+,121712089,snoRNA
ENSMUSG00000082590.1,Gm14943,chrX,+,121816927,processed_pseudogene
ENSMUSG00000084054.1,Gm14945,chrX,+,121893424,processed_pseudogene
ENSMUSG00000084110.4,Gm4992,chrX,+,121913227,processed_pseudogene
ENSMUSG00000088264.1,Gm24783,chrX,+,121914560,snRNA
ENSMUSG00000082840.1,Gm16421,chrX,+,122100927,processed_pseudogene
ENSMUSG00000081095.2,Gm14946,chrX,-,122219850,processed_pseudogene
ENSMUSG00000083537.3,Gm14942,chrX,+,122347613,processed_pseudogene
ENSMUSG00000055733.6,Nap1l3,chrX,-,122394565,protein_coding
ENSMUSG00000086452.1,Gm14947,chrX,+,122452368,processed_pseudogene
ENSMUSG00000083490.1,Gm14940,chrX,+,122768869,processed_pseudogene
ENSMUSG00000094864.1,Gm17521,chrX,-,123029202,protein_coding
ENSMUSG00000079450.11,Cldn34c1,chrX,+,123103495,protein_coding
ENSMUSG00000095005.1,Astx6,chrX,-,123210420,lincRNA
ENSMUSG00000091821.1,Srsx,chrX,-,123221399,protein_coding
ENSMUSG00000095034.1,Gm17577,chrX,-,123246440,protein_coding
ENSMUSG00000084776.1,Gm14951,chrX,+,123253138,lincRNA
ENSMUSG00000096362.1,Rps12-ps21,chrX,+,123285044,processed_pseudogene
ENSMUSG00000094288.1,Astx2,chrX,-,123449004,lincRNA
ENSMUSG00000094999.2,Gm17412,chrX,-,123483317,lincRNA
ENSMUSG00000095277.1,Rps12-ps22,chrX,+,123514427,processed_pseudogene
ENSMUSG00000095474.1,Cldn34c2,chrX,+,123581700,protein_coding
ENSMUSG00000085536.1,Gm14950,chrX,-,123664062,lincRNA
ENSMUSG00000095108.1,Gm17467,chrX,-,123704324,protein_coding
ENSMUSG00000093796.1,Rps12-ps23,chrX,+,123735811,processed_pseudogene
ENSMUSG00000094620.1,Cldn34c3,chrX,+,123793665,protein_coding
ENSMUSG00000095521.1,Astx5,chrX,-,123890522,lincRNA
ENSMUSG00000094015.1,Rps12-ps20,chrX,+,123957274,processed_pseudogene
ENSMUSG00000072049.6,Vmn2r121,chrX,-,124124961,protein_coding
ENSMUSG00000096831.1,Rps12-ps6,chrX,-,124349725,processed_pseudogene
ENSMUSG00000095420.1,Astx1a,chrX,+,124407642,lincRNA
ENSMUSG00000094238.1,Rps12-ps11,chrX,-,124469959,processed_pseudogene
ENSMUSG00000094044.1,Gm17584,chrX,+,124500563,protein_coding
ENSMUSG00000096318.1,Astx4a,chrX,+,124530162,lincRNA
ENSMUSG00000093990.1,Rps12-ps12,chrX,-,124599364,processed_pseudogene
ENSMUSG00000094252.1,Gm17469,chrX,+,124629893,protein_coding
ENSMUSG00000094675.1,Astx4b,chrX,+,124659500,lincRNA
ENSMUSG00000096135.1,Rps12-ps18,chrX,-,124855729,processed_pseudogene
ENSMUSG00000095283.1,Astx1b,chrX,+,124911237,lincRNA
ENSMUSG00000095017.1,Rps12-ps15,chrX,-,124973550,processed_pseudogene
ENSMUSG00000095850.1,Gm17361,chrX,+,125004163,protein_coding
ENSMUSG00000094147.1,Gm21616,chrX,+,125435542,protein_coding
ENSMUSG00000095137.1,Rps12-ps17,chrX,-,125547773,processed_pseudogene
ENSMUSG00000094540.1,Astx4c,chrX,+,125605682,lincRNA
ENSMUSG00000096763.1,Rps12-ps13,chrX,-,125674833,processed_pseudogene
ENSMUSG00000095965.1,Gm17693,chrX,+,125705444,protein_coding
ENSMUSG00000095008.1,Astx1c,chrX,+,125735043,lincRNA
ENSMUSG00000095499.1,Rps12-ps14,chrX,-,125857683,processed_pseudogene
ENSMUSG00000094342.2,Gm17522,chrX,+,125888197,lincRNA
ENSMUSG00000096897.1,Astx4d,chrX,+,125917810,lincRNA
ENSMUSG00000096437.1,Rps12-ps16,chrX,-,125986966,processed_pseudogene
ENSMUSG00000094203.1,Gm17267,chrX,+,126017557,protein_coding
ENSMUSG00000095563.1,Astx3,chrX,+,126042545,lincRNA
ENSMUSG00000083294.3,Gm14957,chrX,-,126129808,unprocessed_pseudogene
ENSMUSG00000081736.1,Gm14971,chrX,+,126299995,processed_pseudogene
ENSMUSG00000082611.1,Gm7746,chrX,-,126612014,processed_pseudogene
ENSMUSG00000058670.5,4932411N23Rik,chrX,-,126812462,protein_coding
ENSMUSG00000088282.1,Gm23586,chrX,+,126900896,snoRNA
ENSMUSG00000082772.3,Gm381,chrX,-,126905581,processed_pseudogene
ENSMUSG00000081639.1,Gm14973,chrX,+,126953192,processed_pseudogene
ENSMUSG00000082690.1,Gm14972,chrX,-,126967723,processed_pseudogene
ENSMUSG00000062791.4,Gm382,chrX,+,127039972,protein_coding
ENSMUSG00000089372.1,Gm22139,chrX,+,127327490,snRNA
ENSMUSG00000049815.3,4921511C20Rik,chrX,+,127394293,protein_coding
ENSMUSG00000088767.1,Gm22636,chrX,+,127408430,misc_RNA
ENSMUSG00000082382.1,Gm14970,chrX,-,127446562,processed_pseudogene
ENSMUSG00000043569.7,Cldn34c4,chrX,-,127721182,protein_coding
ENSMUSG00000077857.1,Gm25061,chrX,-,127906453,snRNA
ENSMUSG00000083250.1,Gm5403,chrX,-,128058531,processed_pseudogene
ENSMUSG00000081739.3,Mdm4-ps,chrX,+,128261411,processed_pseudogene
ENSMUSG00000082126.1,Gm14975,chrX,+,128287236,processed_pseudogene
ENSMUSG00000085722.4,Gm4916,chrX,+,128375394,transcribed_processed_pseudogene
ENSMUSG00000103504.1,Gm38390,chrX,+,128375907,TEC
ENSMUSG00000080419.1,Gm26475,chrX,-,128522689,miRNA
ENSMUSG00000065898.1,Gm24522,chrX,+,128700546,snRNA
ENSMUSG00000086244.1,4930558G05Rik,chrX,+,129064297,lincRNA
ENSMUSG00000089284.1,Gm26029,chrX,-,129156754,snoRNA
ENSMUSG00000087983.1,Gm22225,chrX,-,129304796,misc_RNA
ENSMUSG00000084337.1,Gm14986,chrX,-,129517525,processed_pseudogene
ENSMUSG00000081900.1,Gm14985,chrX,+,129537510,processed_pseudogene
ENSMUSG00000081874.1,Gm14983,chrX,-,129606134,processed_pseudogene
ENSMUSG00000034480.18,Diaph2,chrX,+,129749742,protein_coding
ENSMUSG00000084047.1,Gm14984,chrX,-,130400957,processed_pseudogene
ENSMUSG00000083920.1,Gm14987,chrX,-,130513114,processed_pseudogene
ENSMUSG00000081456.1,Gm7781,chrX,+,130524637,processed_pseudogene
ENSMUSG00000083024.1,Gm14982,chrX,-,130561456,processed_pseudogene
ENSMUSG00000077040.1,Gm26209,chrX,-,130887669,miRNA
ENSMUSG00000077379.1,Gm25170,chrX,-,130915299,snoRNA
ENSMUSG00000084256.1,Gm14976,chrX,-,131017685,processed_pseudogene
ENSMUSG00000083999.1,Gm7790,chrX,-,131172439,processed_pseudogene
ENSMUSG00000081072.1,Gm14977,chrX,-,131558228,processed_pseudogene
ENSMUSG00000082117.1,Gm4994,chrX,-,131847887,processed_pseudogene
ENSMUSG00000082205.1,Gm7058,chrX,-,132169206,processed_pseudogene
ENSMUSG00000082537.1,Gm14981,chrX,-,132187316,processed_pseudogene
ENSMUSG00000089128.1,Gm26406,chrX,+,132507131,snoRNA
ENSMUSG00000077628.1,Gm23768,chrX,-,132553714,snoRNA
ENSMUSG00000088026.1,Gm22143,chrX,+,132681887,misc_RNA
ENSMUSG00000083177.1,Gm7820,chrX,-,132888108,processed_pseudogene
ENSMUSG00000083205.1,Gm7821,chrX,-,133030204,processed_pseudogene
ENSMUSG00000082905.1,Gm7823,chrX,-,133093940,processed_pseudogene
ENSMUSG00000083858.1,Gm14979,chrX,+,133210486,processed_pseudogene
ENSMUSG00000088421.1,Gm22552,chrX,-,133376217,misc_RNA
ENSMUSG00000083062.1,Gm14980,chrX,-,133406375,processed_pseudogene
ENSMUSG00000051323.16,Pcdh19,chrX,-,133582860,protein_coding
ENSMUSG00000096978.1,Gm26851,chrX,+,133687780,lincRNA
ENSMUSG00000031250.8,Tnmd,chrX,+,133850980,protein_coding
ENSMUSG00000067377.12,Tspan6,chrX,-,133891068,protein_coding
ENSMUSG00000084875.2,4930570D08Rik,chrX,-,133898699,processed_transcript
ENSMUSG00000031253.15,Srpx2,chrX,+,133908426,protein_coding
ENSMUSG00000031255.14,Sytl4,chrX,-,133936385,protein_coding
ENSMUSG00000080788.1,Gm7841,chrX,-,134052787,processed_pseudogene
ENSMUSG00000031256.11,Cstf2,chrX,+,134059187,protein_coding
ENSMUSG00000093172.1,Mir3112,chrX,+,134075316,miRNA
ENSMUSG00000031257.14,Nox1,chrX,-,134086421,protein_coding
ENSMUSG00000031258.4,Xkrx,chrX,-,134149043,protein_coding
ENSMUSG00000052549.4,Arl13a,chrX,+,134187501,protein_coding
ENSMUSG00000067369.12,Trmt2b,chrX,-,134222339,protein_coding
ENSMUSG00000033578.7,Tmem35a,chrX,+,134295225,protein_coding
ENSMUSG00000031262.12,Cenpi,chrX,+,134308084,protein_coding
ENSMUSG00000000223.13,Drp2,chrX,+,134404551,protein_coding
ENSMUSG00000009596.9,Taf7l,chrX,-,134460118,protein_coding
ENSMUSG00000070641.3,Gm16410,chrX,+,134489370,processed_pseudogene
ENSMUSG00000088275.1,Gm23124,chrX,+,134496810,snRNA
ENSMUSG00000048007.4,Timm8a1,chrX,-,134537256,protein_coding
ENSMUSG00000031264.13,Btk,chrX,-,134542336,protein_coding
ENSMUSG00000083687.1,Gm15154,chrX,+,134551882,processed_pseudogene
ENSMUSG00000079435.9,Rpl36a,chrX,+,134585654,protein_coding
ENSMUSG00000031266.6,Gla,chrX,-,134588149,protein_coding
ENSMUSG00000045427.13,Hnrnph2,chrX,+,134601179,protein_coding
ENSMUSG00000085226.1,Gm7855,chrX,-,134625058,processed_pseudogene
ENSMUSG00000082655.1,Gm7857,chrX,+,134681520,processed_pseudogene
ENSMUSG00000087024.1,B230119M05Rik,chrX,-,134684562,processed_transcript
ENSMUSG00000049804.9,Armcx4,chrX,+,134686519,protein_coding
ENSMUSG00000033460.14,Armcx1,chrX,+,134717963,protein_coding
ENSMUSG00000081972.1,Gm16397,chrX,+,134731571,processed_pseudogene
ENSMUSG00000102207.1,Gm10344,chrX,-,134745495,TEC
ENSMUSG00000050394.14,Armcx6,chrX,-,134748461,protein_coding
ENSMUSG00000049047.11,Armcx3,chrX,+,134756595,protein_coding
ENSMUSG00000099272.1,Mir7093,chrX,+,134757631,miRNA
ENSMUSG00000033436.13,Armcx2,chrX,-,134804145,protein_coding
ENSMUSG00000083236.1,Gm7222,chrX,-,134828140,processed_pseudogene
ENSMUSG00000081292.1,Gm15018,chrX,-,134905999,processed_pseudogene
ENSMUSG00000009941.10,Nxf2,chrX,-,134944526,protein_coding
ENSMUSG00000052676.16,Zmat1,chrX,-,134971372,protein_coding
ENSMUSG00000089759.7,3632454L22Rik,chrX,-,135022734,processed_transcript
ENSMUSG00000081146.1,Gm6207,chrX,-,135119961,transcribed_unprocessed_pseudogene
ENSMUSG00000085556.1,Gm15020,chrX,-,135122878,processed_transcript
ENSMUSG00000088878.1,Gm25868,chrX,+,135165848,snoRNA
ENSMUSG00000079432.1,Gm15023,chrX,-,135167624,protein_coding
ENSMUSG00000031409.1,Tceal6,chrX,-,135208687,protein_coding
ENSMUSG00000081709.1,Gm15022,chrX,+,135240154,processed_pseudogene
ENSMUSG00000082071.1,Pramel,chrX,+,135270853,unprocessed_pseudogene
ENSMUSG00000067360.12,Pramel3,chrX,+,135302307,protein_coding
ENSMUSG00000094470.1,Gm25936,chrX,-,135314316,snoRNA
ENSMUSG00000087428.1,Gm15017,chrX,+,135329761,processed_transcript
ENSMUSG00000095599.1,Gm6215,chrX,+,135349021,transcribed_processed_pseudogene
ENSMUSG00000094004.7,Gm5128,chrX,+,135373284,protein_coding
ENSMUSG00000094670.1,Gm22006,chrX,-,135384915,snoRNA
ENSMUSG00000095964.1,Gm6221,chrX,+,135409856,unprocessed_pseudogene
ENSMUSG00000096508.7,Gm7903,chrX,+,135433835,protein_coding
ENSMUSG00000095424.1,Gm24416,chrX,-,135445519,snoRNA
ENSMUSG00000094371.1,Gm7905,chrX,+,135470455,unprocessed_pseudogene
ENSMUSG00000054994.2,AV320801,chrX,+,135494588,protein_coding
ENSMUSG00000095228.1,Gm22233,chrX,-,135506257,snoRNA
ENSMUSG00000086685.1,Gm15015,chrX,+,135519591,processed_transcript
ENSMUSG00000096119.1,Gm6228,chrX,+,135549210,transcribed_unprocessed_pseudogene
ENSMUSG00000031410.14,Nxf7,chrX,-,135579555,protein_coding
ENSMUSG00000031411.11,Prame,chrX,-,135613002,protein_coding
ENSMUSG00000082602.1,Gm15021,chrX,+,135615994,processed_pseudogene
ENSMUSG00000058252.6,Tcp11x2,chrX,-,135654698,protein_coding
ENSMUSG00000060726.10,Tmsb15a,chrX,-,135718667,protein_coding
ENSMUSG00000084330.1,Gm15019,chrX,+,135726998,unprocessed_pseudogene
ENSMUSG00000072969.2,Armcx5,chrX,+,135742733,protein_coding
ENSMUSG00000043384.15,Gprasp1,chrX,+,135742733,protein_coding
ENSMUSG00000106264.1,Mir7646,chrX,+,135746716,miRNA
ENSMUSG00000088464.1,Mir1970,chrX,-,135786114,miRNA
ENSMUSG00000072964.14,Bhlhb9,chrX,+,135797594,protein_coding
ENSMUSG00000072966.11,Gprasp2,chrX,+,135839034,protein_coding
ENSMUSG00000083223.1,Gm15016,chrX,+,135988547,processed_pseudogene
ENSMUSG00000048040.8,Arxes2,chrX,+,135993824,protein_coding
ENSMUSG00000048355.2,Arxes1,chrX,+,136033367,protein_coding
ENSMUSG00000042750.7,Bex2,chrX,-,136066564,protein_coding
ENSMUSG00000057000.12,Nxf3,chrX,-,136072099,protein_coding
ENSMUSG00000087553.1,5730412P04Rik,chrX,+,136104603,processed_transcript
ENSMUSG00000047844.3,Bex4,chrX,+,136138996,protein_coding
ENSMUSG00000051579.10,Tceal8,chrX,-,136168984,protein_coding
ENSMUSG00000098493.1,Mir6383,chrX,+,136183245,miRNA
ENSMUSG00000054034.10,Tceal5,chrX,-,136200948,protein_coding
ENSMUSG00000050071.8,Bex1,chrX,-,136213972,protein_coding
ENSMUSG00000079428.8,Tceal7,chrX,+,136214779,protein_coding
ENSMUSG00000042712.10,Tceal9,chrX,+,136245079,protein_coding
ENSMUSG00000046432.12,Bex3,chrX,+,136270253,protein_coding
ENSMUSG00000065719.1,n-R5s12,chrX,+,136277505,rRNA
ENSMUSG00000083470.1,Nsa2-ps2,chrX,+,136328299,processed_pseudogene
ENSMUSG00000083324.1,Gm14997,chrX,-,136329839,processed_pseudogene
ENSMUSG00000083162.1,Gm4917,chrX,+,136338065,processed_pseudogene
ENSMUSG00000084216.1,Gm7973,chrX,+,136340181,processed_pseudogene
ENSMUSG00000084245.1,Gm14994,chrX,-,136348178,processed_pseudogene
ENSMUSG00000082261.1,Gm14999,chrX,-,136356655,processed_pseudogene
ENSMUSG00000083517.1,Gm14998,chrX,+,136366756,processed_pseudogene
ENSMUSG00000081507.1,Gm14993,chrX,-,136367249,processed_pseudogene
ENSMUSG00000096589.1,Gm14992,chrX,-,136379912,processed_pseudogene
ENSMUSG00000095327.1,Gm14996,chrX,-,136396068,processed_pseudogene
ENSMUSG00000082358.1,Gm14990,chrX,+,136430731,processed_pseudogene
ENSMUSG00000081286.1,Gm14995,chrX,-,136438151,processed_pseudogene
ENSMUSG00000057439.12,Kir3dl2,chrX,-,136448107,protein_coding
ENSMUSG00000082021.1,Gm14991,chrX,+,136486970,unprocessed_pseudogene
ENSMUSG00000031424.16,Kir3dl1,chrX,+,136517999,protein_coding
ENSMUSG00000083828.1,Gm15006,chrX,+,136544874,processed_pseudogene
ENSMUSG00000082504.1,Gm15003,chrX,-,136552985,processed_pseudogene
ENSMUSG00000095702.1,Gm15005,chrX,-,136568411,processed_pseudogene
ENSMUSG00000082421.1,Gm15004,chrX,-,136583864,processed_pseudogene
ENSMUSG00000044550.11,Tceal3,chrX,+,136590842,protein_coding
ENSMUSG00000080874.1,Gm15010,chrX,-,136701246,processed_pseudogene
ENSMUSG00000088864.1,Gm23068,chrX,+,136704178,misc_RNA
ENSMUSG00000049536.5,Tceal1,chrX,+,136707982,protein_coding
ENSMUSG00000031422.16,Morf4l2,chrX,-,136732942,protein_coding
ENSMUSG00000087368.7,BC065397,chrX,+,136741824,processed_transcript
ENSMUSG00000018595.6,Glra4,chrX,-,136757674,protein_coding
ENSMUSG00000082214.1,Gm15009,chrX,+,136802912,transcribed_processed_pseudogene
ENSMUSG00000031425.15,Plp1,chrX,+,136822671,protein_coding
ENSMUSG00000043463.6,Rab9b,chrX,-,136858147,protein_coding
ENSMUSG00000082563.1,Gm15026,chrX,+,136890258,processed_pseudogene
ENSMUSG00000080953.1,Gm15025,chrX,+,136920241,processed_pseudogene
ENSMUSG00000048155.4,H2bfm,chrX,+,136927325,protein_coding
ENSMUSG00000081295.1,Gm6275,chrX,+,136929786,processed_pseudogene
ENSMUSG00000072955.14,Tmsb15l,chrX,-,136954988,protein_coding
ENSMUSG00000089996.6,Tmsb15b2,chrX,-,136955265,protein_coding
ENSMUSG00000089768.2,Tmsb15b1,chrX,-,136974022,protein_coding
ENSMUSG00000044348.14,Slc25a53,chrX,-,136981116,protein_coding
ENSMUSG00000031428.11,Zcchc18,chrX,+,136993155,protein_coding
ENSMUSG00000083445.1,Gm15038,chrX,+,136998042,transcribed_processed_pseudogene
ENSMUSG00000042595.7,Fam199x,chrX,+,137049594,protein_coding
ENSMUSG00000089191.1,Gm25770,chrX,-,137093612,snoRNA
ENSMUSG00000080718.1,Gm8019,chrX,+,137099516,processed_pseudogene
ENSMUSG00000084086.1,Gm5761,chrX,-,137103889,processed_pseudogene
ENSMUSG00000081938.1,Gm15039,chrX,+,137107246,processed_pseudogene
ENSMUSG00000095988.1,Gm15042,chrX,+,137108605,processed_pseudogene
ENSMUSG00000095591.1,Gm15045,chrX,+,137109973,processed_pseudogene
ENSMUSG00000082011.1,Gm15043,chrX,+,137111340,processed_pseudogene
ENSMUSG00000083493.1,Gm15044,chrX,+,137113509,processed_pseudogene
ENSMUSG00000023443.13,Esx1,chrX,-,137115397,protein_coding
ENSMUSG00000082696.1,Gm15040,chrX,+,137128110,processed_pseudogene
ENSMUSG00000081349.1,Gm15041,chrX,+,137130916,processed_pseudogene
ENSMUSG00000065095.1,Gm23679,chrX,+,137150815,snoRNA
ENSMUSG00000082955.1,Gm8036,chrX,-,137203615,processed_pseudogene
ENSMUSG00000059203.10,Il1rapl2,chrX,+,137570608,protein_coding
ENSMUSG00000082135.1,Gm14988,chrX,-,137638882,processed_pseudogene
ENSMUSG00000087961.1,Gm25393,chrX,-,137815156,misc_RNA
ENSMUSG00000084118.1,Gm14989,chrX,-,138085607,processed_pseudogene
ENSMUSG00000089382.1,Gm24675,chrX,-,138145382,misc_RNA
ENSMUSG00000071686.2,Tex13a,chrX,-,138208165,protein_coding
ENSMUSG00000065321.1,Gm22057,chrX,-,138303307,snRNA
ENSMUSG00000087832.1,Gm23958,chrX,-,138422715,snRNA
ENSMUSG00000081017.1,Gm15000,chrX,-,138522506,processed_pseudogene
ENSMUSG00000083053.1,Gm15001,chrX,-,138741796,processed_pseudogene
ENSMUSG00000052854.15,Nrk,chrX,+,138914430,protein_coding
ENSMUSG00000031271.14,Serpina7,chrX,-,139079257,protein_coding
ENSMUSG00000031270.1,4930513O06Rik,chrX,+,139086243,protein_coding
ENSMUSG00000042525.5,4933428M09Rik,chrX,+,139179228,protein_coding
ENSMUSG00000083180.1,Gm15007,chrX,-,139201342,processed_pseudogene
ENSMUSG00000042515.13,Mum1l1,chrX,+,139210042,protein_coding
ENSMUSG00000086807.8,Platr21,chrX,-,139240226,processed_transcript
ENSMUSG00000081869.1,Gm15002,chrX,-,139256924,processed_pseudogene
ENSMUSG00000051257.3,Trap1a,chrX,+,139333683,protein_coding
ENSMUSG00000084205.1,Gm8061,chrX,+,139358468,processed_pseudogene
ENSMUSG00000042498.16,D330045A20Rik,chrX,+,139480367,protein_coding
ENSMUSG00000031438.11,Rnf128,chrX,+,139563316,protein_coding
ENSMUSG00000084645.1,Gm24380,chrX,-,139654294,misc_RNA
ENSMUSG00000082018.2,Gm6322,chrX,-,139676087,processed_pseudogene
ENSMUSG00000042473.8,Tbc1d8b,chrX,+,139684996,protein_coding
ENSMUSG00000098559.1,Gm15013,chrX,-,139713681,protein_coding
ENSMUSG00000072945.3,Ripply1,chrX,-,139779549,protein_coding
ENSMUSG00000081018.1,Gm15012,chrX,-,139795000,processed_pseudogene
ENSMUSG00000047230.6,Cldn2,chrX,+,139800828,protein_coding
ENSMUSG00000031434.15,Morc4,chrX,-,139821632,protein_coding
ENSMUSG00000031433.15,Rbm41,chrX,-,139889511,protein_coding
ENSMUSG00000081374.1,Gm15011,chrX,+,139892934,processed_pseudogene
ENSMUSG00000072944.11,Nup62cl,chrX,-,140006805,protein_coding
ENSMUSG00000042433.2,Pih1h3b,chrX,+,140062879,protein_coding
ENSMUSG00000081761.2,Gm6298,chrX,-,140084480,processed_pseudogene
ENSMUSG00000086441.1,Gm15046,chrX,-,140178698,lincRNA
ENSMUSG00000093102.1,Mir3475,chrX,+,140310948,miRNA
ENSMUSG00000042425.18,Frmpd3,chrX,+,140342263,protein_coding
ENSMUSG00000082031.1,Gm8097,chrX,-,140445554,processed_pseudogene
ENSMUSG00000031432.3,Prps1,chrX,+,140456613,protein_coding
ENSMUSG00000031431.13,Tsc22d3,chrX,-,140539528,protein_coding
ENSMUSG00000081408.1,Gm15047,chrX,-,140621683,processed_pseudogene
ENSMUSG00000084683.1,Gm22025,chrX,-,140641960,misc_RNA
ENSMUSG00000000266.11,Mid2,chrX,+,140664599,protein_coding
ENSMUSG00000089437.1,Gm23199,chrX,+,140679696,snRNA
ENSMUSG00000085146.1,Eif2c5,chrX,+,140776235,lincRNA
ENSMUSG00000083646.1,Gm6088,chrX,+,140797396,processed_pseudogene
ENSMUSG00000042386.7,Tex13b,chrX,-,140808307,protein_coding
ENSMUSG00000082165.1,Gm7091,chrX,-,140821938,processed_pseudogene
